x,y,z,Nx,Ny,Nz,Ex,Ey,Ez,id,near
6.763453600000000000e+07,-7.254020600000000559e+06,-3.803996680000000168e+06,9.971604650094109124e-01,-7.408477750564829156e-03,-7.494078648929976272e-02,-4.808059020433574915e-04,1.487944507971405983e-03,-1.530274312244728208e-04,2.900000000000000000e+01,0.000000000000000000e+00
6.764727800000000000e+07,-6.525815299999999814e+06,-3.704099400000000373e+06,9.973582768849768021e-01,-4.098134009627838262e-03,-7.252360185945674886e-02,-4.681628779508173466e-04,1.553653390146791935e-03,-1.295180409215390682e-04,2.900000000000000000e+01,0.000000000000000000e+00
6.765364900000000000e+07,-6.382467799999999814e+06,-3.671225040000000037e+06,9.973966955683093438e-01,-4.147527842538589055e-03,-7.199048327531114289e-02,-4.681628779508173466e-04,1.553653390146791935e-03,-1.295180409215390682e-04,2.900000000000000000e+01,5.000000000000000000e+00
6.766639100000000000e+07,-5.521554570000000298e+06,-3.550048620000000112e+06,9.975475543616409979e-01,-5.509086493643141832e-03,-6.977482893647786455e-02,-4.712459922302514315e-04,1.593906432390213013e-03,-1.426081871613860130e-04,2.900000000000000000e+01,5.000000000000000000e+00
6.766639100000000000e+07,-5.498364129999999888e+06,-3.550876850000000093e+06,9.975465606180128342e-01,-5.562980819726334909e-03,-6.978475939324146893e-02,-4.712459922302514315e-04,1.593906432390213013e-03,-1.426081871613860130e-04,2.900000000000000000e+01,0.000000000000000000e+00
6.766639100000000000e+07,-5.428283129999999888e+06,-3.527558990000000224e+06,9.975577719015958911e-01,-5.849286935306152388e-03,-6.960084454280741906e-02,-4.712459922302514315e-04,1.593906432390213013e-03,-1.426081871613860130e-04,2.900000000000000000e+01,0.000000000000000000e+00
6.768550400000000000e+07,-4.742636110000000335e+06,-3.301643329999999609e+06,9.976734144777775759e-01,-8.631016050574594894e-03,-6.762590928177907024e-02,-4.502288647927343845e-04,1.563085941597819328e-03,-1.682658330537378788e-04,2.900000000000000000e+01,0.000000000000000000e+00
6.770461700000000000e+07,-4.517612389999999665e+06,-3.012654770000000019e+06,9.977834394970765963e-01,-1.008013577290410752e-02,-6.577688597207743959e-02,-4.502288647927343845e-04,1.563085941597819328e-03,-1.682658330537378788e-04,2.900000000000000000e+01,5.000000000000000000e+00
6.772373000000000000e+07,-4.198807549999999814e+06,-2.839745830000000075e+06,9.978615561139984047e-01,-1.012011719985334880e-02,-6.457474783234487536e-02,-1.750643277773633599e-04,1.511124661192297935e-03,-2.691926492843776941e-04,2.900000000000000000e+01,0.000000000000000000e+00
6.774921400000000000e+07,-3.854709840000000317e+06,-2.519666790000000037e+06,9.979582673641439472e-01,-9.684383186161084345e-03,-6.313089039336824970e-02,-1.194766882690601051e-04,1.441737054847180843e-03,-3.058088477700948715e-04,2.900000000000000000e+01,5.000000000000000000e+00
6.774921400000000000e+07,-3.803041029999999795e+06,-2.454746299999999814e+06,9.976804118720746795e-01,-1.102422554826068199e-02,-6.717337432218491167e-02,-1.194766882690601051e-04,1.441737054847180843e-03,-3.058088477700948715e-04,2.900000000000000000e+01,0.000000000000000000e+00
6.774921400000000000e+07,-3.787941759999999776e+06,-2.441813169999999925e+06,9.967628539344922656e-01,-1.230103522036216264e-02,-7.945122748500074716e-02,-1.194766882690601051e-04,1.441737054847180843e-03,-3.058088477700948715e-04,2.900000000000000000e+01,5.000000000000000000e+00
6.778744000000000000e+07,-3.513733919999999925e+06,-2.098161430000000168e+06,9.964376460496272570e-01,-1.283309847330456333e-02,-8.335063958154252661e-02,-1.194766882690601051e-04,1.441737054847180843e-03,-3.058088477700948715e-04,2.900000000000000000e+01,0.000000000000000000e+00
6.780018200000000000e+07,-2.969777939999999944e+06,-2.057896710000000196e+06,9.958937647134661342e-01,-6.171971228279457891e-03,-9.031896908178610461e-02,-8.136470569297671318e-05,1.459665829315781593e-03,-2.624721091706305742e-04,2.900000000000000000e+01,5.000000000000000000e+00
6.660880500000000000e+07,1.548344129999999888e+07,-3.527558990000000224e+06,9.959344996599746036e-01,8.842628738496391416e-02,-1.718325016834418642e-02,-4.169661042396910489e-05,1.197388512082397938e-03,-1.941437858477002010e-06,3.000000000000000000e+01,0.000000000000000000e+00
6.659606299999999255e+07,1.556053040000000037e+07,-3.673582309999999590e+06,9.959808208177104438e-01,8.753195098948263198e-02,-1.898320624274084378e-02,-4.169661042396910489e-05,1.197388512082397938e-03,-1.941437858477002010e-06,3.000000000000000000e+01,0.000000000000000000e+00
6.661517600000000000e+07,1.540252960000000149e+07,-3.368538830000000075e+06,9.955837545445453962e-01,9.226983550696968295e-02,-1.729928156031737205e-02,-4.169661042396910489e-05,1.197388512082397938e-03,-1.941437858477002010e-06,3.000000000000000000e+01,0.000000000000000000e+00
6.652598200000000000e+07,1.621801759999999963e+07,-4.535451190000000410e+06,9.962023133919598594e-01,7.896835415695882543e-02,-3.667355769827131823e-02,2.333445445401594043e-05,1.033615088090300560e-03,-3.089744859607890248e-05,3.000000000000000000e+01,0.000000000000000000e+00
6.668525700000000000e+07,1.484952680000000075e+07,-2.519666790000000037e+06,9.937052991423463988e-01,1.106728413159271396e-01,-1.735801404192329270e-02,-6.263871182454749942e-05,1.334235304966568947e-03,1.074403407983481884e-04,3.000000000000000000e+01,0.000000000000000000e+00
6.672985400000000000e+07,1.455709790000000037e+07,-1.973353540000000037e+06,9.911414852395813435e-01,1.311868145513810924e-01,-2.070207537755862359e-02,-1.304309116676449776e-04,1.322925090789794922e-03,1.186083827633410692e-04,3.000000000000000000e+01,8.000000000000000000e+00
6.674259600000000745e+07,1.449147659999999963e+07,-1.886516809999999823e+06,9.878691388563025644e-01,1.530431049566591817e-01,-2.631297247617792739e-02,-1.304309116676449776e-04,1.322925090789794922e-03,1.186083827633410692e-04,3.000000000000000000e+01,0.000000000000000000e+00
6.674259600000000745e+07,1.448892819999999925e+07,-1.882248239999999991e+06,9.813828064243443894e-01,1.889820944544168824e-01,-3.425719238787135884e-02,-1.304309116676449776e-04,1.322925090789794922e-03,1.186083827633410692e-04,3.000000000000000000e+01,8.000000000000000000e+00
6.681267700000000000e+07,1.422453169999999925e+07,-1.511838300000000047e+06,9.815939657243709648e-01,1.872236445164928709e-01,-3.769075997461832084e-02,-1.304309116676449776e-04,1.322925090789794922e-03,1.186083827633410692e-04,3.000000000000000000e+01,0.000000000000000000e+00
6.688912900000000000e+07,1.392700600000000000e+07,-1.136140429999999935e+06,9.822147821880362617e-01,1.832594024590560866e-01,-4.086701679420989830e-02,-3.381332135177217424e-05,1.408563926815986633e-03,3.117735104751773179e-05,3.000000000000000000e+01,8.000000000000000000e+00
6.699106500000000000e+07,1.355302829999999888e+07,-7.828684799999999814e+05,9.871467644836758870e-01,1.558058027034035509e-01,-3.557832504992931855e-02,-1.810471076169051230e-05,1.523405429907143116e-03,-3.381671558599919081e-05,3.000000000000000000e+01,8.000000000000000000e+00
6.709937200000000000e+07,1.265089469999999925e+07,-6.060222619999999879e+05,9.952438996091884649e-01,9.055347039784321372e-02,-3.591168736779828258e-02,-8.594147220719605684e-05,1.917691202834248543e-03,-3.661465234472416341e-05,3.000000000000000000e+01,8.000000000000000000e+00
6.710574300000000000e+07,1.254895869999999925e+07,-5.851890920000000624e+05,9.959865280148979538e-01,8.197953732016036166e-02,-3.591923542618036258e-02,-8.594147220719605684e-05,1.917691202834248543e-03,-3.661465234472416341e-05,3.000000000000000000e+01,8.000000000000000000e+00
6.715034000000000000e+07,1.167804300000000000e+07,-6.375459700000000885e+05,9.976726478938511278e-01,5.573194101408996542e-02,-3.928407304842150560e-02,-2.283965295646339655e-04,1.809449517168104649e-03,-2.718291761993896216e-05,3.000000000000000000e+01,8.000000000000000000e+00
6.715671100000000000e+07,1.154488909999999963e+07,-6.736058300000000745e+05,9.978933136580871999e-01,5.112268206681037236e-02,-3.994253290388755789e-02,-2.283965295646339655e-04,1.809449517168104649e-03,-2.718291761993896216e-05,3.000000000000000000e+01,8.000000000000000000e+00
6.719493700000000000e+07,1.074787700000000000e+07,-7.114495700000000652e+05,9.975659032882736588e-01,5.443932215516894546e-02,-4.357325785314161704e-02,-3.858766576740890741e-04,1.684398390352725983e-03,-1.371359030599705875e-05,3.000000000000000000e+01,0.000000000000000000e+00
6.720130800000000000e+07,1.054081950000000000e+07,-7.653482299999999814e+05,9.974575514234783613e-01,5.493896671489318512e-02,-4.538879866860045381e-02,-3.858766576740890741e-04,1.684398390352725983e-03,-1.371359030599705875e-05,3.000000000000000000e+01,0.000000000000000000e+00
6.725227600000000000e+07,9.754001000000000000e+06,-7.215157500000000000e+05,9.969308573518494976e-01,6.301395042978708005e-02,-4.645543790492809300e-02,-5.525315646082162857e-04,1.575415139086544514e-03,-1.558791518618818372e-05,3.000000000000000000e+01,0.000000000000000000e+00
6.726501800000000000e+07,9.537387000000000000e+06,-7.362964700000000885e+05,9.966911977381952559e-01,6.586740087513817676e-02,-4.762501289402090027e-02,-5.525315646082162857e-04,1.575415139086544514e-03,-1.558791518618818372e-05,3.000000000000000000e+01,6.000000000000000000e+00
6.733509900000000000e+07,8.668382599999999627e+06,-6.398395300000000279e+05,9.965635261371077469e-01,6.931094074212325318e-02,-4.535561560177464591e-02,-6.832749932073056698e-04,1.530121546238660812e-03,-3.118620952591300011e-05,3.000000000000000000e+01,6.000000000000000000e+00
6.734784100000000000e+07,8.533317400000000373e+06,-6.222237149999999674e+05,9.965095989882222227e-01,7.030867725606013141e-02,-4.500343350051878161e-02,-6.832749932073056698e-04,1.530121546238660812e-03,-3.118620952591300011e-05,3.000000000000000000e+01,6.000000000000000000e+00
6.741155100000000000e+07,7.607611099999999627e+06,-5.825642399999999907e+05,9.968843401343429056e-01,6.670195950455004574e-02,-4.210060561523150391e-02,-7.666007149964570999e-04,1.542075187899172306e-03,-5.269184111966751516e-05,3.000000000000000000e+01,6.000000000000000000e+00
6.741792200000000000e+07,7.529247799999999814e+06,-5.709180520000000251e+05,9.969222657352233563e-01,6.643115098007525143e-02,-4.162809460942289846e-02,-7.666007149964570999e-04,1.542075187899172306e-03,-5.269184111966751516e-05,3.000000000000000000e+01,0.000000000000000000e+00
6.746889000000000000e+07,6.628388400000000373e+06,-6.074238819999999832e+05,9.973411567394649957e-01,6.041267580534482456e-02,-4.075445589901050686e-02,-7.802011677995324135e-04,1.590364263392984867e-03,-8.037684892769902945e-05,3.000000000000000000e+01,6.000000000000000000e+00
6.748163200000000000e+07,6.525815299999999814e+06,-5.963064869999999646e+05,9.974156152019032495e-01,5.953033514098444307e-02,-4.022722646928240248e-02,-7.802011677995324135e-04,1.590364263392984867e-03,-8.037684892769902945e-05,3.000000000000000000e+01,6.000000000000000000e+00
6.751985800000000000e+07,5.732944350000000559e+06,-7.161641099999999860e+05,9.975375647881021823e-01,5.640499318741290513e-02,-4.168073392049091719e-02,-7.324865437112748623e-04,1.634089043363928795e-03,-1.093121391022577882e-04,3.000000000000000000e+01,6.000000000000000000e+00
6.753260000000000000e+07,5.521554570000000298e+06,-7.094108499999999767e+05,9.976295580273120134e-01,5.515052838275721903e-02,-4.115439428946492811e-02,-7.324865437112748623e-04,1.634089043363928795e-03,-1.093121391022577882e-04,3.000000000000000000e+01,6.000000000000000000e+00
6.755808400000000000e+07,4.863493979999999516e+06,-8.511655999999999767e+05,9.976216400832614850e-01,5.392062913692671766e-02,-4.293750098761540263e-02,-6.187672843225300312e-04,1.671852660365402699e-03,-1.553437468828633428e-04,3.000000000000000000e+01,6.000000000000000000e+00
6.757719700000000000e+07,4.517612389999999665e+06,-8.669019699999999721e+05,9.976690520869209156e-01,5.303948123973919321e-02,-4.293338954478256864e-02,-6.187672843225300312e-04,1.671852660365402699e-03,-1.553437468828633428e-04,3.000000000000000000e+01,6.000000000000000000e+00
6.759631000000000000e+07,4.011946119999999646e+06,-1.004133310000000056e+06,9.976960582084440921e-01,5.159431329090846674e-02,-4.405226749410977305e-02,-7.195012876763939857e-04,1.607410493306815624e-03,-1.201143895741552114e-04,3.000000000000000000e+01,6.000000000000000000e+00
6.762179400000000000e+07,3.513733919999999925e+06,-1.087529699999999953e+06,9.977089316251168682e-01,5.054345247181344508e-02,-4.496940257216586190e-02,-5.965581513009965420e-04,1.650890684686601162e-03,-1.500798680353909731e-04,3.000000000000000000e+01,6.000000000000000000e+00
6.762816500000000000e+07,3.210538029999999795e+06,-1.207431919999999925e+06,9.977141223033648698e-01,4.941420416704099539e-02,-4.609519045371260337e-02,-5.965581513009965420e-04,1.650890684686601162e-03,-1.500798680353909731e-04,3.000000000000000000e+01,6.000000000000000000e+00
6.766002000000000000e+07,2.509791740000000224e+06,-1.331793840000000084e+06,9.977890924204748657e-01,4.670842563368231282e-02,-4.727843082789313228e-02,-4.240974085405468941e-04,1.673067337833344936e-03,-1.983036054298281670e-04,3.000000000000000000e+01,6.000000000000000000e+00
6.766002000000000000e+07,2.376128160000000149e+06,-1.377601330000000075e+06,9.978082906294559740e-01,4.602538241753929837e-02,-4.754239502215433510e-02,-4.240974085405468941e-04,1.673067337833344936e-03,-1.983036054298281670e-04,3.000000000000000000e+01,6.000000000000000000e+00
6.767913300000000000e+07,1.875686110000000102e+06,-1.511838300000000047e+06,9.978011079365148861e-01,4.414104901325486413e-02,-4.944205489937579523e-02,-2.426492574159055948e-04,1.672675600275397301e-03,-2.423615078441798687e-04,3.000000000000000000e+01,6.000000000000000000e+00
6.767913300000000000e+07,1.640150239999999991e+06,-1.646648660000000149e+06,9.977932183213616968e-01,4.304613884270371005e-02,-5.055416305937934784e-02,-2.426492574159055948e-04,1.672675600275397301e-03,-2.423615078441798687e-04,3.000000000000000000e+01,6.000000000000000000e+00
6.768550400000000000e+07,1.505913270000000019e+06,-1.692010179999999935e+06,9.977893374635730117e-01,4.242839705135849349e-02,-5.114947866455961389e-02,-2.426492574159055948e-04,1.672675600275397301e-03,-2.423615078441798687e-04,3.000000000000000000e+01,0.000000000000000000e+00
6.769187500000000000e+07,9.875687100000000792e+05,-1.999347219999999972e+06,9.977561979884602694e-01,4.039325091991768923e-02,-5.339433168167961874e-02,-7.217945676529780030e-05,1.656126347370445728e-03,-2.333616139367222786e-04,3.000000000000000000e+01,6.000000000000000000e+00
6.769824600000000000e+07,5.019583479999999981e+05,-2.184807030000000261e+06,9.976414544112924832e-01,3.941545254816022914e-02,-5.619564520978978517e-02,-3.371477068867534399e-04,1.646804623305797577e-03,-2.211918763350695372e-04,3.000000000000000000e+01,0.000000000000000000e+00
6.772373000000000000e+07,-3.749588339999999735e+05,-2.392183080000000075e+06,9.977325811988869697e-01,3.483909013098536456e-02,-5.758414897392752363e-02,-1.949434663401916623e-04,1.599045353941619396e-03,-2.419769589323550463e-04,3.000000000000000000e+01,6.000000000000000000e+00
6.772373000000000000e+07,-5.019583479999999981e+05,-2.426331640000000130e+06,9.975886312095906261e-01,3.535230587072860781e-02,-5.972551674952665535e-02,-1.949434663401916623e-04,1.599045353941619396e-03,-2.419769589323550463e-04,3.000000000000000000e+01,0.000000000000000000e+00
6.774921400000000000e+07,-1.296116239999999991e+06,-2.459779390000000130e+06,9.972910037702265029e-01,2.912432134787028282e-02,-6.754574527681286855e-02,-9.818617400014773011e-05,1.532616210170090199e-03,-2.308060211362317204e-04,3.000000000000000000e+01,6.000000000000000000e+00
6.774921400000000000e+07,-1.505913270000000019e+06,-2.474496400000000373e+06,9.974763984213547152e-01,2.335638397683030901e-02,-6.704710224826875009e-02,-9.818617400014773011e-05,1.532616210170090199e-03,-2.308060211362317204e-04,3.000000000000000000e+01,0.000000000000000000e+00
6.774921400000000000e+07,-1.629128409999999916e+06,-2.462901179999999702e+06,9.971187534306601430e-01,2.369068315675850259e-02,-7.206207801924938150e-02,-9.818617400014773011e-05,1.532616210170090199e-03,-2.308060211362317204e-04,3.000000000000000000e+01,0.000000000000000000e+00
6.776195600000000000e+07,-1.952838920000000158e+06,-2.425567120000000112e+06,9.967989476065517440e-01,1.272011418007337573e-02,-7.893070850889870316e-02,-9.818617400014773011e-05,1.532616210170090199e-03,-2.308060211362317204e-04,3.000000000000000000e+01,6.000000000000000000e+00
6.776832700000000000e+07,-2.366061979999999981e+06,-2.375363640000000130e+06,9.957598403241056939e-01,5.168406787814890969e-03,-9.184567474294631773e-02,-8.136470569297671318e-05,1.459665829315781593e-03,-2.624721091706305742e-04,3.000000000000000000e+01,0.000000000000000000e+00
6.778106900000000000e+07,-2.509791740000000224e+06,-2.251320270000000019e+06,9.958327676654082916e-01,2.258128951683294541e-03,-9.117016890129502060e-02,-8.136470569297671318e-05,1.459665829315781593e-03,-2.624721091706305742e-04,3.000000000000000000e+01,6.000000000000000000e+00
6.780018200000000000e+07,-2.969777939999999944e+06,-2.057896710000000196e+06,9.958937647134661342e-01,-6.171971228279457891e-03,-9.031896908178610461e-02,-8.136470569297671318e-05,1.459665829315781593e-03,-2.624721091706305742e-04,3.000000000000000000e+01,0.000000000000000000e+00
5.171977800000000000e+07,5.256839520000000298e+07,-1.511838300000000047e+06,7.852446044463378128e-01,6.189715120004396498e-01,1.628430286515309550e-02,-1.740613719448447227e-03,-4.375567004899494350e-05,1.355718904960667714e-05,3.100000000000000000e+01,0.000000000000000000e+00
5.161274520000000298e+07,5.270600880000000447e+07,-1.554715129999999888e+06,7.868026642280907534e-01,6.170020892586831618e-01,1.581105353852356454e-02,-1.740613719448447227e-03,-4.375567004899494350e-05,1.355718904960667714e-05,3.100000000000000000e+01,0.000000000000000000e+00
5.239064429999999702e+07,5.170193919999999553e+07,-1.219919080000000075e+06,7.753230592412608813e-01,6.312824908912746391e-01,1.888307450814209407e-02,-1.273475703783333302e-03,1.861597993411123753e-04,3.086141441599465907e-05,3.100000000000000000e+01,9.000000000000000000e+00
5.161019679999999702e+07,5.270855719999999553e+07,-1.555288520000000019e+06,7.875992099728024165e-01,6.159872031882664967e-01,1.572418387436654019e-02,-1.740613719448447227e-03,-4.375567004899494350e-05,1.355718904960667714e-05,3.100000000000000000e+01,0.000000000000000000e+00
5.251296750000000000e+07,5.155540620000000298e+07,-1.172901100000000093e+06,7.692055206830796799e-01,6.386494918140700472e-01,2.120597925827151856e-02,-1.273475703783333302e-03,1.861597993411123753e-04,3.086141441599465907e-05,3.100000000000000000e+01,9.000000000000000000e+00
5.157260790000000596e+07,5.275697679999999702e+07,-1.564080500000000000e+06,8.038264770307973484e-01,5.946473938100887979e-01,1.604592967472746184e-02,-1.740613719448447227e-03,-4.375567004899494350e-05,1.355718904960667714e-05,3.100000000000000000e+01,0.000000000000000000e+00
5.258432270000000298e+07,5.146876060000000149e+07,-1.162516369999999879e+06,7.660294353890203523e-01,6.424295264897827984e-01,2.198198379792103141e-02,-1.273475703783333302e-03,1.861597993411123753e-04,3.086141441599465907e-05,3.100000000000000000e+01,9.000000000000000000e+00
5.096226610000000149e+07,5.362598119999999553e+07,-1.601796819999999832e+06,7.975909338100420909e-01,6.030907060914734164e-01,1.141501336456278264e-02,-2.722819102928042412e-03,-9.089200175367295742e-04,-7.739274587947875261e-05,3.100000000000000000e+01,0.000000000000000000e+00
5.283534010000000149e+07,5.116932359999999404e+07,-1.110783850000000093e+06,7.657026625974292511e-01,6.427822351630867459e-01,2.303108008656313405e-02,-1.273475703783333302e-03,1.861597993411123753e-04,3.086141441599465907e-05,3.100000000000000000e+01,0.000000000000000000e+00
5.090365289999999851e+07,5.370944130000000447e+07,-1.613519459999999963e+06,7.970817068323418075e-01,6.037712928867403628e-01,1.099902355277880203e-02,-2.722819102928042412e-03,-9.089200175367295742e-04,-7.739274587947875261e-05,3.100000000000000000e+01,0.000000000000000000e+00
5.323034210000000149e+07,5.069786960000000149e+07,-9.736162200000000885e+05,7.652144356762797806e-01,6.432737288293155498e-01,2.541214730519154516e-02,-5.523498402908444405e-04,6.726379506289958954e-04,1.879825504147447646e-06,3.100000000000000000e+01,0.000000000000000000e+00
5.087179789999999851e+07,5.374830440000000596e+07,-1.601605689999999944e+06,7.976118209402944803e-01,6.030713768062879732e-01,1.096802503989813271e-02,-2.722819102928042412e-03,-9.089200175367295742e-04,-7.739274587947875261e-05,3.100000000000000000e+01,0.000000000000000000e+00
5.336477020000000298e+07,5.053477200000000000e+07,-9.009231100000001024e+05,7.677514426059320884e-01,6.401912029200803600e-01,2.670105017130705582e-02,-5.523498402908444405e-04,6.726379506289958954e-04,1.879825504147447646e-06,3.100000000000000000e+01,9.000000000000000000e+00
5.067174850000000000e+07,5.399295079999999702e+07,-1.511838300000000047e+06,8.029570950787122685e-01,5.959426877104851972e-01,1.059322553138316615e-02,-2.722819102928042412e-03,-9.089200175367295742e-04,-7.739274587947875261e-05,3.100000000000000000e+01,0.000000000000000000e+00
5.359540039999999851e+07,5.024871410000000149e+07,-7.744587600000000093e+05,7.712266368081968082e-01,6.358754720406993854e-01,2.952725409745031102e-02,-5.523498402908444405e-04,6.726379506289958954e-04,1.879825504147447646e-06,3.100000000000000000e+01,9.000000000000000000e+00
5.058064319999999553e+07,5.410380620000000298e+07,-1.451950899999999907e+06,8.054238610098880535e-01,5.926028407966771328e-01,1.069005124555598603e-02,-1.955172192538157105e-04,7.617360679432749748e-04,1.474822875024983659e-05,3.100000000000000000e+01,0.000000000000000000e+00
5.401078960000000149e+07,4.973393730000000447e+07,-5.039397289999999921e+05,7.849930910291698094e-01,6.186703173279652912e-01,3.213853596205694385e-02,8.612340025138109922e-05,1.140501699410378933e-03,1.687112380750477314e-04,3.100000000000000000e+01,0.000000000000000000e+00
5.056153020000000298e+07,5.412674179999999702e+07,-1.438380669999999925e+06,8.059315584700460500e-01,5.919111446080986827e-01,1.074802078398378984e-02,-1.955172192538157105e-04,7.617360679432749748e-04,1.474822875024983659e-05,3.100000000000000000e+01,0.000000000000000000e+00
5.404328169999999553e+07,4.969380000000000000e+07,-4.786723430000000517e+05,7.860727524778654551e-01,6.172821614481366348e-01,3.244011359087860952e-02,8.612340025138109922e-05,1.140501699410378933e-03,1.687112380750477314e-04,3.100000000000000000e+01,0.000000000000000000e+00
5.047615879999999702e+07,5.425607310000000149e+07,-1.292548479999999981e+06,8.398719833578824900e-01,5.426880609671020927e-01,1.023328169571071158e-02,-1.955172192538157105e-04,7.617360679432749748e-04,1.474822875024983659e-05,3.100000000000000000e+01,0.000000000000000000e+00
5.436438009999999404e+07,4.923891060000000149e+07,-1.005853479999999981e+05,7.938605957859612428e-01,6.068957452012799791e-01,3.824799229948813717e-02,8.612340025138109922e-05,1.140501699410378933e-03,1.687112380750477314e-04,3.100000000000000000e+01,9.000000000000000000e+00
5.016843950000000000e+07,5.471351089999999851e+07,-9.757823599999999860e+05,9.360995886675022026e-01,3.516773591431293089e-01,6.371433327575908370e-03,-9.362283162772655487e-05,7.723843446001410484e-04,-5.480148320202715695e-05,3.100000000000000000e+01,9.000000000000000000e+00
5.460647809999999404e+07,4.889041689999999851e+07,1.309176790000000037e+05,7.988181817518008598e-01,5.998461438164272019e-01,4.554246646053568964e-02,-2.025294117629528046e-03,-1.408360985806211829e-04,-1.461427309550344944e-04,3.100000000000000000e+01,9.000000000000000000e+00
5.011492310000000149e+07,5.511169839999999851e+07,-9.037263499999999767e+05,9.306110395495006404e-01,3.659665874084531700e-01,5.616935927061409393e-03,1.715175691060721874e-03,1.889207982458174229e-03,2.526317621232010424e-05,3.100000000000000000e+01,0.000000000000000000e+00
5.470586570000000298e+07,4.875471459999999404e+07,2.377338650000000198e+05,8.094874419367676932e-01,5.853187654645696236e-01,4.617384694499834796e-02,-2.025294117629528046e-03,-1.408360985806211829e-04,-1.461427309550344944e-04,3.100000000000000000e+01,0.000000000000000000e+00
5.007860839999999851e+07,5.539011110000000149e+07,-5.039397289999999921e+05,9.261820243961685906e-01,3.769362893978165374e-01,1.029035569941551438e-02,1.715175691060721874e-03,1.889207982458174229e-03,2.526317621232010424e-05,3.100000000000000000e+01,9.000000000000000000e+00
5.475301109999999404e+07,4.869036750000000000e+07,2.872811319999999832e+05,8.146166161898765745e-01,5.781146953579376913e-01,4.672437948816709347e-02,-2.025294117629528046e-03,-1.408360985806211829e-04,-1.461427309550344944e-04,3.100000000000000000e+01,0.000000000000000000e+00
5.004547920000000298e+07,5.562966070000000298e+07,-4.155867010000000009e+05,9.220954745292520016e-01,3.868100506330572341e-01,1.085912436273168968e-02,1.715175691060721874e-03,1.889207982458174229e-03,2.526317621232010424e-05,3.100000000000000000e+01,0.000000000000000000e+00
5.490527800000000000e+07,4.843616460000000149e+07,5.039397289999999921e+05,8.228574411863688320e-01,5.663716113331402902e-01,4.613923883338119647e-02,-2.025294117629528046e-03,-1.408360985806211829e-04,-1.461427309550344944e-04,3.100000000000000000e+01,9.000000000000000000e+00
5.003337429999999702e+07,5.571758050000000000e+07,-3.893891489999999758e+05,9.205246249246638035e-01,3.905477195358407760e-01,1.033893962944835987e-02,1.715175691060721874e-03,1.889207982458174229e-03,2.526317621232010424e-05,3.100000000000000000e+01,0.000000000000000000e+00
5.535889319999999553e+07,4.768629789999999851e+07,1.111293530000000028e+06,8.456121567341683409e-01,5.319976481326988971e-01,4.380162970330334082e-02,-4.273569211363792419e-04,7.785449852235615253e-04,5.906663500354625285e-05,3.100000000000000000e+01,0.000000000000000000e+00
4.972310660000000149e+07,5.609920340000000596e+07,-1.290955730000000040e+05,6.544558294108763219e-01,7.560188608888829265e-01,1.109276026955930902e-02,1.310546649619936943e-03,1.483350642956793308e-03,4.024185545858927071e-05,3.100000000000000000e+01,9.000000000000000000e+00
5.541941770000000298e+07,4.757735380000000447e+07,1.222340060000000056e+06,8.456823864325546669e-01,5.318240781504350867e-01,4.454717922808762443e-02,-4.273569211363792419e-04,7.785449852235615253e-04,5.906663500354625285e-05,3.100000000000000000e+01,9.000000000000000000e+00
4.955045250000000000e+07,5.631454320000000298e+07,-7.700627700000000186e+04,4.338409334045661980e-01,9.009219383248243673e-01,1.103202373529221444e-02,1.310546649619936943e-03,1.483350642956793308e-03,4.024185545858927071e-05,3.100000000000000000e+01,0.000000000000000000e+00
5.561755579999999702e+07,4.723204560000000149e+07,1.456792860000000102e+06,8.472092677467562005e-01,5.291695426323473894e-01,4.707495931254181143e-02,-4.273569211363792419e-04,7.785449852235615253e-04,5.906663500354625285e-05,3.100000000000000000e+01,0.000000000000000000e+00
4.896750600000000000e+07,5.631454320000000298e+07,-7.700627700000000186e+04,4.500002621761650112e-01,8.929397357070055774e-01,1.258540571002302565e-02,-1.652551582083106041e-03,-8.380042272619903088e-04,-3.744483910850249231e-05,3.100000000000000000e+01,0.000000000000000000e+00
5.567298350000000000e+07,4.714157739999999851e+07,1.511838300000000047e+06,8.519137222192569858e-01,5.215886074363357272e-01,4.677963752697180538e-02,-4.273569211363792419e-04,7.785449852235615253e-04,5.906663500354625285e-05,3.100000000000000000e+01,9.000000000000000000e+00
4.853937480000000447e+07,5.631454320000000298e+07,-7.700627700000000186e+04,4.633431112843766075e-01,8.861159501450316389e-01,1.056807096312274361e-02,-1.652551582083106041e-03,-8.380042272619903088e-04,-3.744483910850249231e-05,3.100000000000000000e+01,0.000000000000000000e+00
5.594757359999999404e+07,4.668222830000000447e+07,1.844914179999999935e+06,8.749058821903719085e-01,4.819397656168162292e-01,4.768395564438294987e-02,-2.404955914244055748e-03,-5.359639180824160576e-04,-1.050187565851956606e-04,3.100000000000000000e+01,9.000000000000000000e+00
4.837181750000000000e+07,5.655472989999999106e+07,8.068871499999999651e+04,8.075820900668279068e-01,5.896703169580397308e-01,1.000425419003831036e-02,-1.585848513059318066e-03,-8.297900785692036152e-04,-1.096350897569209337e-04,3.100000000000000000e+01,9.000000000000000000e+00
5.635595470000000298e+07,4.573677189999999851e+07,2.519666790000000037e+06,9.020492345469226514e-01,4.288714434385155205e-01,4.874898415633992232e-02,-2.023833076236769557e-04,8.994997479021549225e-04,1.081441223504953086e-04,3.100000000000000000e+01,9.000000000000000000e+00
