"vg_dBN_dL","Normals:0","Normals:1","Normals:2","vg_J_magnitude","conn_component","RegionId","Points:0","Points:1","Points:2"
1.6786e-07,0.53077,-0.78027,0.18042,1.1372e-08,167,34,7.7815,-8.1326,2.7355
1.6859e-07,0.88771,-0.29621,0.2494,1.1305e-08,167,34,7.7927,-8.1174,2.7685
1.6866e-07,0.92882,-0.23656,0.26579,1.13e-08,167,34,7.7941,-8.1152,2.769
1.6866e-07,0.92909,-0.23455,0.26696,1.13e-08,167,34,7.7941,-8.1124,2.769
1.6978e-07,0.78303,-0.45369,0.34979,1.1428e-08,167,34,7.7962,-7.9576,2.7735
1.6709e-07,0.83001,-0.47358,0.27111,1.1399e-08,167,34,7.7985,-7.9543,2.7757
1.6327e-07,0.8484,-0.45893,0.26221,1.1378e-08,167,34,7.804,-7.9438,2.7823
1.0992e-07,0.87358,-0.43451,0.20891,1.0969e-08,167,34,7.876,-7.8,2.8438
1.0124e-07,0.89046,-0.37914,0.25136,1.1558e-08,167,34,7.896,-7.7242,2.8446
1.1841e-07,0.84158,-0.44177,0.30228,1.2191e-08,167,34,7.9232,-7.6967,2.8115
1.3996e-07,0.85203,-0.44836,0.26993,1.2692e-08,167,34,7.9354,-7.6885,2.7685
1.4082e-07,0.8512,-0.45014,0.26974,1.2728e-08,167,34,7.9361,-7.6874,2.7665
1.4086e-07,0.85067,-0.45054,0.27078,1.2732e-08,167,34,7.9362,-7.6872,2.7664
1.4085e-07,0.85042,-0.45074,0.27108,1.2729e-08,167,34,7.9373,-7.6855,2.7667
1.4991e-07,0.77205,-0.53863,0.33733,1.268e-08,167,34,7.9689,-7.6425,2.7647
1.6431e-07,0.79802,-0.50851,0.32322,1.278e-08,167,34,8.0639,-7.5107,2.7426
1.7983e-07,0.795,-0.51131,0.3263,1.2983e-08,167,34,8.0835,-7.4849,2.7343
1.852e-07,0.79089,-0.5149,0.33066,1.3082e-08,167,34,8.0949,-7.4702,2.7285
1.8485e-07,0.7914,-0.5124,0.33331,1.3004e-08,167,34,8.1045,-7.4543,2.7317
2.0063e-07,0.80135,-0.49609,0.33396,1.2893e-08,167,34,8.162,-7.3675,2.7281
2.232e-07,0.80499,-0.49053,0.33368,1.3028e-08,167,34,8.189,-7.3273,2.7217
2.7804e-07,0.80611,-0.48862,0.33365,1.3531e-08,167,34,8.2431,-7.2545,2.6899
2.8309e-07,0.80184,-0.49125,0.34007,1.3628e-08,167,34,8.2537,-7.2387,2.6883
2.8113e-07,0.80739,-0.48153,0.34095,1.3616e-08,167,34,8.2883,-7.1768,2.6963
2.8291e-07,0.80667,-0.4796,0.3453,1.3619e-08,167,34,8.2923,-7.1697,2.6969
2.7945e-07,0.81235,-0.46905,0.34633,1.3627e-08,167,34,8.3425,-7.0836,2.6967
3.3288e-07,0.81122,-0.46724,0.35156,1.4438e-08,167,34,8.3966,-7.0122,2.6658
3.4865e-07,0.80986,-0.46854,0.35296,1.4659e-08,167,34,8.4124,-6.9897,2.6582
3.467e-07,0.80986,-0.4686,0.35284,1.4628e-08,167,34,8.4178,-6.9771,2.6629
3.4827e-07,0.81182,-0.46437,0.35385,1.461e-08,167,34,8.4285,-6.9546,2.668
3.3542e-07,0.81781,-0.45283,0.35508,1.4546e-08,167,34,8.4749,-6.8546,2.6915
3.464e-07,0.82213,-0.44333,0.357,1.466e-08,167,34,8.5191,-6.7616,2.7036
3.6256e-07,0.81942,-0.44293,0.36376,1.5078e-08,167,34,8.5495,-6.697,2.7149
3.7158e-07,0.81571,-0.44566,0.36878,1.5329e-08,167,34,8.5711,-6.6481,2.7249
3.6543e-07,0.81705,-0.44404,0.36767,1.527e-08,167,34,8.5768,-6.631,2.7331
3.5669e-07,0.82327,-0.43252,0.36761,1.5012e-08,167,34,8.607,-6.5472,2.7685
3.5641e-07,0.82386,-0.43141,0.36759,1.499e-08,167,34,8.6095,-6.5394,2.7722
3.5605e-07,0.82395,-0.43123,0.3676,1.4985e-08,167,34,8.6101,-6.5376,2.773
3.5612e-07,0.82418,-0.43091,0.36748,1.4971e-08,167,34,8.6117,-6.5333,2.7746
3.5723e-07,0.83339,-0.41657,0.36297,1.4905e-08,167,34,8.6659,-6.3818,2.8215
3.598e-07,0.83723,-0.4125,0.359,1.4987e-08,167,34,8.6921,-6.3157,2.8348
3.5616e-07,0.82784,-0.42274,0.36871,1.5331e-08,167,34,8.7264,-6.2243,2.8605
3.5487e-07,0.82593,-0.425,0.3704,1.5374e-08,167,34,8.7298,-6.2146,2.8636
3.4417e-07,0.82304,-0.42892,0.37226,1.5273e-08,167,34,8.7416,-6.1792,2.8793
3.2054e-07,0.824,-0.43008,0.36884,1.4951e-08,167,34,8.7803,-6.0675,2.9259
3.2028e-07,0.82405,-0.43005,0.36878,1.4951e-08,167,34,8.7806,-6.0667,2.9261
3.1985e-07,0.82406,-0.43005,0.36874,1.4953e-08,167,34,8.7809,-6.0655,2.9266
2.4619e-07,0.82507,-0.42969,0.36654,1.5063e-08,167,34,8.8183,-5.9091,3.0215
2.1828e-07,0.82308,-0.43039,0.37044,1.5267e-08,167,34,8.8343,-5.8242,3.0848
1.9229e-07,0.8212,-0.42967,0.37523,1.5321e-08,167,34,8.8415,-5.7515,3.1518
1.7281e-07,0.81766,-0.42761,0.3854,1.5528e-08,167,34,8.8489,-5.6575,3.243
1.4431e-07,0.81481,-0.42503,0.39405,1.5532e-08,167,34,8.8446,-5.594,3.3222
1.2646e-07,0.81202,-0.42129,0.40383,1.5625e-08,167,34,8.8412,-5.5275,3.4012
8.4131e-08,0.80703,-0.41557,0.41944,1.558e-08,167,34,8.8215,-5.4364,3.5352
7.8105e-08,0.80625,-0.41433,0.42222,1.5592e-08,167,34,8.8186,-5.4182,3.5594
6.5357e-08,0.80435,-0.41303,0.42702,1.5576e-08,167,34,8.8088,-5.3928,3.6032
3.9455e-08,0.79848,-0.41031,0.44044,1.5982e-08,167,34,8.7825,-5.3222,3.7176
3.4463e-08,0.79465,-0.41136,0.44635,1.6349e-08,167,34,8.757,-5.2788,3.8012
3.3318e-08,0.79085,-0.41056,0.45373,1.6518e-08,167,34,8.7491,-5.256,3.8358
3.3051e-08,0.78881,-0.41005,0.45782,1.669e-08,167,34,8.7404,-5.2282,3.8758
3.5975e-08,0.78732,-0.40955,0.46084,1.694e-08,167,34,8.7298,-5.1897,3.9269
3.3953e-08,0.79353,-0.40269,0.45606,1.6908e-08,167,34,8.724,-5.1805,3.9449
2.7846e-08,0.80045,-0.39148,0.45385,1.6803e-08,167,34,8.7054,-5.1576,3.9975
1.8258e-08,0.79778,-0.39191,0.45818,1.6722e-08,167,34,8.6867,-5.1553,4.034
2.5402e-08,0.79223,-0.39151,0.46788,1.6894e-08,167,34,8.6593,-5.1212,4.1111
5.8585e-08,0.79115,-0.38758,0.47308,1.7226e-08,167,34,8.6647,-5.013,4.1922
7.5093e-08,0.79274,-0.38531,0.47225,1.743e-08,167,34,8.68,-4.9637,4.2056
7.6614e-08,0.79354,-0.38433,0.47177,1.7439e-08,167,34,8.6859,-4.946,4.21
1.068e-07,0.78257,-0.38733,0.48737,1.8401e-08,167,34,8.72,-4.8061,4.2667
1.0368e-07,0.77919,-0.38696,0.49304,1.8849e-08,167,34,8.7298,-4.7369,4.3048
9.87e-08,0.77834,-0.38531,0.49567,1.9016e-08,167,34,8.734,-4.6931,4.3331
9.5537e-08,0.77941,-0.38067,0.49758,1.9079e-08,167,34,8.7379,-4.6637,4.3504
8.6462e-08,0.77916,-0.37839,0.49972,1.9159e-08,167,34,8.7346,-4.6485,4.3668
7.9205e-08,0.77848,-0.37849,0.5007,1.9233e-08,167,34,8.7298,-4.6422,4.3784
5.8962e-09,0.78182,-0.3659,0.50483,1.87e-08,167,34,8.6672,-4.61,4.5037
3.7898e-09,0.78209,-0.36369,0.50594,1.8663e-08,167,34,8.6635,-4.6113,4.5086
4.2159e-08,0.95941,0.028712,0.28035,1.659e-08,170,35,10.264,0.23637,2.6976
1.1471e-07,0.95728,0.02024,0.28846,1.6634e-08,170,35,10.247,0.084484,2.7685
3.728e-08,0.95857,0.032125,0.28286,1.6541e-08,170,35,10.258,0.29449,2.7101
1.9513e-07,0.95464,0.027858,0.29622,1.6657e-08,170,35,10.232,0.19947,2.8055
1.4277e-07,0.95626,0.038669,0.28992,1.6479e-08,170,35,10.24,0.39394,2.7599
1.9451e-07,0.95443,0.029772,0.29668,1.6667e-08,170,35,10.231,0.23637,2.8077
1.5034e-07,0.95608,0.039019,0.29047,1.6473e-08,170,35,10.238,0.39847,2.7639
1.6518e-07,0.95568,0.03853,0.29183,1.6493e-08,170,35,10.236,0.389,2.7734
1.5745e-07,0.95593,0.039033,0.291,1.6475e-08,170,35,10.237,0.39941,2.7685
1.6125e-07,0.95579,0.038778,0.29147,1.6488e-08,170,35,10.236,0.39394,2.7714
1.2958e-08,0.84583,0.37316,0.38114,1.4695e-08,167,36,8.1926,6.3469,4.034
5.631e-09,0.84487,0.37352,0.38291,1.4607e-08,167,36,8.1774,6.3532,4.0628
3.6176e-08,0.82477,0.39021,0.40799,1.5252e-08,167,36,8.1308,6.3207,4.1922
2.9511e-08,0.81124,0.40178,0.42463,1.5726e-08,167,36,8.101,6.3248,4.2495
3.1501e-08,0.81269,0.39684,0.42657,1.5802e-08,167,36,8.0958,6.3202,4.263
3.2177e-08,0.81639,0.39535,0.42087,1.5815e-08,167,36,8.0949,6.3191,4.2657
4.0128e-08,0.82196,0.38887,0.4161,1.5538e-08,167,36,8.0614,6.3049,4.3504
2.5617e-08,0.82013,0.38467,0.42335,1.5252e-08,167,36,8.0235,6.3014,4.4311
2.4567e-08,0.80103,0.39666,0.44706,1.5752e-08,167,36,7.9882,6.288,4.5086
2.8067e-08,0.82369,0.37277,0.42707,1.5763e-08,167,36,7.9869,6.2862,4.512
3.4126e-08,0.83957,0.35754,0.40889,1.6543e-08,167,36,7.9362,6.2898,4.5995
3.6677e-08,0.86356,0.32252,0.38449,1.6466e-08,167,36,7.9343,6.2868,4.6075
7.7348e-08,0.87875,0.28668,0.38035,1.5864e-08,167,36,7.9172,6.267,4.6668
2.0302e-08,0.85608,0.3481,0.37782,1.455e-08,167,36,7.8661,6.2651,4.784
3.0112e-09,0.75986,0.37643,0.4694,1.4629e-08,167,36,7.8417,6.2637,4.8157
2.1942e-07,-0.77737,0.14177,-0.56885,1.1783e-09,172,37,9.5164,-4.1758,4.336
2.372e-07,-0.7073,-0.021716,-0.68243,1.097e-09,172,37,9.5235,-4.1806,4.332
2.1934e-07,-0.85065,0.4147,-0.24035,1.2229e-09,172,37,9.5086,-4.1688,4.3504
3.0801e-07,-0.67964,0.60132,0.31308,9.9941e-10,172,37,9.5235,-4.1669,4.3665
8.7593e-08,0.8461,0.12573,0.5178,1.7695e-08,173,38,9.4439,2.0259,4.4523
5.4933e-08,0.84622,0.12163,0.51866,1.7964e-08,173,38,9.4567,1.9697,4.4452
1.9803e-07,0.8406,0.12457,0.52708,1.7667e-08,173,38,9.4134,2.0067,4.5086
1.9143e-07,0.8405,0.12232,0.52777,1.7691e-08,173,38,9.4117,1.9905,4.5147
1.8629e-07,0.84087,0.12026,0.52768,1.7723e-08,173,38,9.4101,1.9697,4.5222
1.054e-07,0.84329,0.10789,0.52644,1.7817e-08,173,38,9.4198,1.853,4.5303
1.1403e-07,0.84348,0.10352,0.52703,1.7898e-08,173,38,9.4174,1.8121,4.5426
2.0406e-07,-0.73803,-0.038875,-0.67365,1.0933e-09,175,39,9.5084,-3.703,4.65
3.7372e-07,-0.66602,-0.36501,-0.60792,8.1869e-10,175,39,9.5235,-3.7286,4.6562
1.9953e-07,-0.72284,0.056362,-0.65978,1.145e-09,175,39,9.499,-3.6943,4.6668
4.7415e-09,0.51273,-0.59954,0.54966,1.2435e-08,167,40,6.8771,-7.5493,4.7832
3.9294e-08,0.64349,-0.32755,0.5937,1.1948e-08,167,40,6.9455,-7.4849,4.7538
3.9294e-08,0.71124,-0.29123,0.56562,1.1948e-08,167,40,6.9455,-7.3971,4.7538
3.9294e-08,0.72823,-0.27493,0.52067,1.1948e-08,167,40,6.9455,-7.3273,4.7538
1.1412e-07,0.51099,-0.68174,0.32317,1.235e-08,167,40,6.9564,-7.2355,4.825
1.1412e-07,0.67353,-0.56743,0.37048,1.235e-08,167,40,6.9564,-7.2355,4.933
1.1412e-07,0.66189,-0.5646,0.41482,1.235e-08,167,40,6.9564,-7.2355,4.9832
1.0685e-07,0.50032,-0.5559,0.60611,1.2708e-08,167,40,6.9222,-7.2451,5.0173
1.3075e-07,0.5492,-0.70305,0.45172,1.2806e-08,167,40,6.9571,-7.2024,5.0099
1.5784e-07,0.44094,-0.3658,0.79983,1.2763e-08,167,40,6.9839,-7.1724,5.0015
1.5784e-07,0.33704,-0.45397,0.80628,1.2763e-08,167,40,7.1242,-7.1724,5.0015
1.5784e-07,0.32224,-0.47346,0.78347,1.2763e-08,167,40,7.1426,-7.1724,5.0015
1.5932e-07,0.41168,-0.3862,0.76836,1.2708e-08,167,40,7.1459,-7.1697,5.0003
1.5932e-07,0.48537,-0.21095,0.80189,1.2708e-08,167,40,7.1459,-7.0392,5.0003
1.5932e-07,0.47888,-0.23635,0.79728,1.2708e-08,167,40,7.1459,-7.0122,5.0003
1.6036e-07,0.83566,-0.36755,0.36934,1.2507e-08,167,40,7.1604,-7.0009,4.9938
2.2845e-07,0.62411,-0.3128,0.6107,1.2278e-08,167,40,7.1931,-6.8546,5.0686
2.2845e-07,0.63879,-0.24991,0.63037,1.2278e-08,167,40,7.1931,-6.7639,5.0686
2.2845e-07,0.63146,-0.28382,0.62838,1.2278e-08,167,40,7.1931,-6.697,5.0686
2.36e-07,0.48137,-0.45546,0.69891,1.2658e-08,167,40,7.2073,-6.6703,5.0711
2.3877e-07,0.56546,-0.67608,0.47238,1.265e-08,167,40,7.2126,-6.6612,5.0717
2.8427e-07,0.46744,-0.41264,0.73641,1.2041e-08,167,40,7.2515,-6.585,5.0835
3.1246e-07,0.60906,-0.28777,0.64951,1.1206e-08,167,40,7.2762,-6.5394,5.0898
3.1246e-07,0.67434,-0.24026,0.62696,1.1206e-08,167,40,7.2762,-6.4431,5.0898
3.1246e-07,0.69167,-0.222,0.58407,1.1206e-08,167,40,7.2762,-6.3818,5.0898
3.1352e-07,0.43391,-0.51197,0.64459,1.2042e-08,167,40,7.3013,-6.3209,5.0984
3.1352e-07,0.34259,-0.52881,0.68649,1.2042e-08,167,40,7.3823,-6.3209,5.0984
3.1352e-07,0.42431,-0.47563,0.70032,1.2042e-08,167,40,7.4601,-6.3209,5.0984
2.8937e-07,0.58508,-0.62518,0.46387,1.2169e-08,167,40,7.4751,-6.2856,5.1055
2.8996e-07,0.87399,-0.31103,0.37333,1.2044e-08,167,40,7.488,-6.2397,5.1259
2.9731e-07,0.87947,-0.30142,0.36527,1.2175e-08,167,40,7.4908,-6.2243,5.1321
2.9731e-07,0.87402,-0.30634,0.37656,1.2175e-08,167,40,7.4908,-6.215,5.1321
2.9731e-07,0.94631,-0.185,0.25971,1.2175e-08,167,40,7.4908,-6.0667,5.1321
3.0409e-07,0.9441,-0.19132,0.26352,1.2091e-08,167,40,7.4946,-6.0459,5.1414
3.0409e-07,0.88736,-0.29746,0.35198,1.2091e-08,167,40,7.4946,-6.0459,5.2787
3.0409e-07,0.89148,-0.28264,0.34999,1.2091e-08,167,40,7.4946,-6.0459,5.2996
2.9721e-07,0.69975,-0.22768,0.56442,1.1825e-08,167,40,7.5203,-5.9091,5.3514
2.9721e-07,0.70656,-0.19117,0.57349,1.1825e-08,167,40,7.5203,-5.8419,5.3514
2.9721e-07,0.69946,-0.23043,0.57156,1.1825e-08,167,40,7.5203,-5.7515,5.3514
2.9379e-07,0.51078,-0.45404,0.67905,1.32e-08,167,40,7.549,-5.6915,5.353
2.8474e-07,0.58792,-0.61863,0.52118,1.3615e-08,167,40,7.5601,-5.6616,5.3581
2.7371e-07,0.47188,-0.37949,0.75248,1.366e-08,167,40,7.5642,-5.6274,5.3756
2.494e-07,0.68551,-0.25251,0.57789,1.3166e-08,167,40,7.5616,-5.594,5.4018
2.494e-07,0.69267,-0.25074,0.57496,1.3166e-08,167,40,7.5616,-5.5236,5.4018
2.494e-07,0.70105,-0.21618,0.57496,1.3166e-08,167,40,7.5616,-5.4364,5.4018
2.4019e-07,0.59645,-0.20423,0.68473,1.3794e-08,167,40,7.5805,-5.3373,5.4347
2.4258e-07,0.81794,-0.20606,0.45611,1.4193e-08,167,40,7.5917,-5.2788,5.4511
2.4258e-07,0.83261,-0.2039,0.44913,1.4193e-08,167,40,7.5917,-5.2499,5.4511
2.4258e-07,0.85744,-0.23585,0.34747,1.4193e-08,167,40,7.5917,-5.1212,5.4511
2.341e-07,0.71441,-0.45294,0.32653,1.4569e-08,167,40,7.5978,-5.099,5.4578
2.341e-07,0.80495,-0.38196,0.34646,1.4569e-08,167,40,7.5978,-5.099,5.516
2.341e-07,0.78185,-0.37667,0.42302,1.4569e-08,167,40,7.5978,-5.099,5.616
2.1296e-07,0.55719,-0.58849,0.56695,1.5248e-08,167,40,7.6059,-5.0658,5.6272
2.1336e-07,0.57177,-0.61838,0.53915,1.5292e-08,167,40,7.6068,-5.0628,5.6279
1.4672e-07,0.42821,-0.31375,0.81806,1.452e-08,167,40,7.5855,-4.9893,5.6959
1.4876e-07,0.5959,-0.2382,0.67763,1.4113e-08,167,40,7.5812,-4.9637,5.7154
1.4876e-07,0.60192,-0.2283,0.6775,1.4113e-08,167,40,7.5812,-4.8702,5.7154
1.4876e-07,0.60798,-0.20562,0.67576,1.4113e-08,167,40,7.5812,-4.8061,5.7154
1.891e-07,0.55495,-0.19132,0.72888,1.4872e-08,167,40,7.5891,-4.6991,5.7586
2.1176e-07,0.90468,-0.20353,0.37429,1.5162e-08,167,40,7.5924,-4.6578,5.7742
2.1176e-07,0.9035,-0.20774,0.37465,1.5162e-08,167,40,7.5924,-4.6578,5.7835
2.1176e-07,0.91549,-0.13733,0.37694,1.5162e-08,167,40,7.5924,-4.6578,5.9324
2.145e-07,0.90343,-0.13302,0.39027,1.5248e-08,167,40,7.5931,-4.6485,5.9359
2.145e-07,0.90348,-0.13202,0.39052,1.5248e-08,167,40,7.5931,-4.6446,5.9359
2.145e-07,0.8879,-0.22094,0.38671,1.5248e-08,167,40,7.5931,-4.4909,5.9359
1.8913e-07,0.55474,-0.55058,0.60233,1.5877e-08,167,40,7.6022,-4.4522,5.9469
1.8999e-07,0.57493,-0.58859,0.56834,1.5928e-08,167,40,7.6029,-4.4483,5.9482
1.468e-07,0.49864,-0.44313,0.6973,1.5125e-08,167,40,7.5743,-4.4055,6
1.5321e-07,-0.72425,-0.0080701,-0.68949,1.0525e-09,177,41,9.3594,-3.8606,4.8068
2.1983e-07,-0.69291,-0.17745,-0.65965,9.4909e-10,177,41,9.3647,-3.8718,4.8098
1.4678e-07,-0.70462,0.10564,-0.6708,1.1154e-09,177,41,9.3476,-3.8528,4.825
2.3507e-07,-0.75972,-0.11128,-0.64066,1.4484e-09,179,42,9.483,-3.2303,4.9716
6.1285e-07,-0.62757,-0.55557,-0.52923,9.4657e-10,179,42,9.5235,-3.2792,4.979
2.3299e-07,-0.75383,-0.059634,-0.6357,1.4628e-09,179,42,9.4783,-3.2213,4.9832
5.6504e-08,0.66564,-0.30343,0.58069,1.225e-08,176,43,6.6392,-7.4849,5.1066
3.6977e-08,0.4457,-0.38002,0.781,1.2699e-08,176,43,6.64,-7.5106,5.0826
5.6504e-08,0.71747,-0.27921,0.5594,1.225e-08,176,43,6.6392,-7.4071,5.1066
5.6504e-08,0.73349,-0.27993,0.50268,1.225e-08,176,43,6.6392,-7.3273,5.1066
6.468e-08,0.78291,-0.42969,0.25239,1.2155e-08,176,43,6.6254,-7.3088,5.1414
6.468e-08,0.8395,-0.39117,0.26757,1.2155e-08,176,43,6.6254,-7.3088,5.179
6.468e-08,0.81577,-0.3851,0.35634,1.2155e-08,176,43,6.6254,-7.3088,5.2996
6.4965e-08,0.47726,-0.50378,0.66476,1.299e-08,176,43,6.5828,-7.2903,5.3682
6.7345e-08,0.54809,-0.69669,0.46278,1.312e-08,176,43,6.55,-7.2826,5.4156
6.9648e-08,0.52987,-0.63352,0.5243,1.3116e-08,176,43,6.5322,-7.2754,5.4438
7.1434e-08,0.60897,-0.6272,0.44119,1.2969e-08,176,43,6.5219,-7.2739,5.4578
7.1434e-08,0.53624,-0.75098,0.28341,1.2969e-08,176,43,6.5219,-7.2739,5.5897
7.1434e-08,0.5399,-0.73346,0.28604,1.2969e-08,176,43,6.5219,-7.2739,5.616
6.7847e-08,0.43823,-0.75759,0.38317,1.3072e-08,176,43,6.5077,-7.2716,5.6343
6.7847e-08,0.42778,-0.70636,0.51402,1.3072e-08,176,43,6.3784,-7.2716,5.6343
6.7847e-08,0.43926,-0.68947,0.51594,1.3072e-08,176,43,6.349,-7.2716,5.6343
7.6641e-08,0.60511,-0.29991,0.67345,1.2651e-08,176,43,6.3371,-7.2478,5.6657
8.9679e-08,0.85596,-0.30909,0.41267,1.2195e-08,176,43,6.3037,-7.2136,5.7302
1.0183e-07,0.88173,-0.29045,0.36476,1.2201e-08,176,43,6.275,-7.2019,5.7742
1.0183e-07,0.86749,-0.31881,0.38097,1.2201e-08,176,43,6.275,-7.2019,5.8065
1.0183e-07,0.90888,-0.21232,0.35139,1.2201e-08,176,43,6.275,-7.2019,5.9324
1.1951e-07,0.61253,-0.30494,0.63125,1.2202e-08,176,43,6.2274,-7.1821,6
1.657e-07,0.46899,0.78903,0.38672,1.4263e-08,167,44,6.5096,7.9541,5.1414
1.6608e-07,0.5482,0.40797,0.72676,1.4265e-08,167,44,6.5094,7.9553,5.1406
1.657e-07,0.46882,0.79032,0.38581,1.4263e-08,167,44,6.5096,7.9541,5.1441
1.6629e-07,0.54243,0.40986,0.73333,1.428e-08,167,44,6.5096,7.9557,5.1399
1.657e-07,0.30664,0.8589,0.3968,1.4263e-08,167,44,6.5096,7.9541,5.2996
1.6686e-07,0.54638,0.4088,0.7288,1.4277e-08,167,44,6.5089,7.9576,5.139
1.3418e-07,0.50969,0.24461,0.77334,1.3286e-08,167,44,6.5254,7.8,5.4183
1.6686e-07,0.45348,0.24021,0.85527,1.4277e-08,167,44,6.5089,8.1136,5.139
1.3418e-07,0.51015,0.23412,0.78386,1.3286e-08,167,44,6.5254,7.7749,5.4183
1.6686e-07,0.45342,0.2409,0.85461,1.4277e-08,167,44,6.5089,8.1152,5.139
1.3418e-07,0.59106,0.37484,0.68241,1.3286e-08,167,44,6.5254,7.6425,5.4183
1.671e-07,0.44502,0.25521,0.84896,1.4298e-08,167,44,6.5077,8.119,5.1367
1.2815e-07,0.52903,0.39051,0.75335,1.3356e-08,167,44,6.5304,7.6199,5.432
1.671e-07,0.41305,0.39417,0.81414,1.4298e-08,167,44,6.3529,8.119,5.1367
1.2551e-07,0.59812,0.37032,0.67501,1.3172e-08,167,44,6.5244,7.6148,5.4437
1.671e-07,0.41719,0.39191,0.815,1.4298e-08,167,44,6.349,8.119,5.1367
1.1943e-07,0.5507,0.68669,0.39279,1.3228e-08,167,44,6.5258,7.5965,5.4578
1.6686e-07,0.85731,0.35919,0.35541,1.429e-08,167,44,6.3483,8.1194,5.1371
1.1943e-07,0.54898,0.70099,0.38266,1.3228e-08,167,44,6.5258,7.5965,5.4879
1.6685e-07,0.86904,0.34791,0.35135,1.429e-08,167,44,6.3482,8.1195,5.1371
1.1943e-07,0.41318,0.7611,0.38912,1.3228e-08,167,44,6.5258,7.5965,5.616
1.6315e-07,0.8745,0.33997,0.34493,1.3887e-08,167,44,6.3252,8.1464,5.1414
1.1702e-07,0.42484,0.21164,0.87923,1.2305e-08,167,44,6.508,7.4849,5.73
1.6315e-07,0.89646,0.31073,0.31589,1.3887e-08,167,44,6.3252,8.1464,5.2683
1.1702e-07,0.42485,0.21142,0.8794,1.2305e-08,167,44,6.508,7.4845,5.73
1.6315e-07,0.89538,0.29991,0.32781,1.3887e-08,167,44,6.3252,8.1464,5.2996
1.1702e-07,0.52223,0.36475,0.77025,1.2305e-08,167,44,6.508,7.3273,5.73
1.507e-07,0.88964,0.27149,0.36544,1.2244e-08,167,44,6.2312,8.2463,5.3261
1.1702e-07,0.52118,0.36501,0.77145,1.2307e-08,167,44,6.508,7.327,5.7302
1.5193e-07,0.81869,0.28149,0.44252,1.2293e-08,167,44,6.2245,8.2728,5.3084
1.1705e-07,0.52214,0.36476,0.77035,1.2304e-08,167,44,6.5079,7.3269,5.7304
1.5193e-07,0.81037,0.25503,0.45733,1.2293e-08,167,44,6.2245,8.3006,5.3084
1.1561e-07,0.492,0.74001,0.43384,1.2671e-08,167,44,6.5112,7.2649,5.7742
1.5193e-07,0.791,0.38882,0.36809,1.2293e-08,167,44,6.2245,8.4303,5.3084
1.1561e-07,0.4916,0.74407,0.43088,1.2671e-08,167,44,6.5112,7.2649,5.7824
1.5389e-07,0.71728,0.53845,0.28641,1.2329e-08,167,44,6.2214,8.4423,5.2996
1.1561e-07,0.33144,0.8249,0.42242,1.2671e-08,167,44,6.5112,7.2649,5.9324
1.5389e-07,0.75435,0.52454,0.285,1.2329e-08,167,44,6.2214,8.4423,5.2596
1.1556e-07,0.31875,0.74831,0.50302,1.255e-08,167,44,6.5077,7.2542,5.9449
1.5389e-07,0.75284,0.48642,0.33987,1.2329e-08,167,44,6.2214,8.4423,5.1414
1.1556e-07,0.33032,0.77364,0.48824,1.255e-08,167,44,6.4825,7.2542,5.9449
1.7037e-07,0.44719,0.60419,0.59348,1.2821e-08,167,44,6.1903,8.5409,5.0722
1.1556e-07,0.45415,0.72559,0.47207,1.255e-08,167,44,6.349,7.2542,5.9449
1.7037e-07,0.33525,0.58546,0.65412,1.2821e-08,167,44,6.0993,8.5409,5.0722
1.1364e-07,0.72321,0.31721,0.53295,1.1757e-08,167,44,6.3263,7.2604,5.9659
1.7037e-07,0.33497,0.6046,0.59828,1.2821e-08,167,44,6.0315,8.5409,5.0722
1.1068e-07,0.5842,0.34474,0.68843,1.1706e-08,167,44,6.322,7.2236,6
1.7294e-07,0.44053,0.36346,0.74388,1.2666e-08,167,44,6.0055,8.5879,5.0533
1.7294e-07,0.59974,0.41237,0.64097,1.2666e-08,167,44,6.0055,8.7029,5.0533
1.7294e-07,0.6022,0.43188,0.61748,1.2666e-08,167,44,6.0055,8.7455,5.0533
1.7904e-07,0.49978,0.46823,0.72864,1.2747e-08,167,44,5.9651,8.8114,5.0278
1.6891e-07,0.73762,0.3975,0.4731,1.2243e-08,167,44,5.9006,8.9031,5.0038
1.6891e-07,0.70719,0.3177,0.52782,1.2243e-08,167,44,5.9006,8.9626,5.0038
1.6891e-07,0.70307,0.33817,0.51228,1.2243e-08,167,44,5.9006,9,5.0038
7.6569e-08,-0.67435,0.37709,-0.63237,1.2129e-09,180,45,9.0468,-3.8017,5.2996
7.6365e-08,-0.67465,0.37471,-0.63265,1.2113e-09,180,45,9.0473,-3.802,5.2988
2.5374e-07,-0.73794,-0.12202,-0.66375,1.5032e-09,181,46,9.3221,-3.0727,5.298
2.8268e-07,-0.72522,-0.16644,-0.65231,1.4645e-09,181,46,9.325,-3.0773,5.2996
2.5335e-07,-0.73731,-0.11524,-0.66319,1.5049e-09,181,46,9.3213,-3.0715,5.2996
2.5791e-07,-0.75171,-0.17705,-0.63529,1.5432e-09,182,47,9.4894,-2.6,5.2881
3.7486e-07,-0.70911,-0.31943,-0.59929,1.3899e-09,182,47,9.4969,-2.6206,5.2996
2.6244e-07,-0.75104,-0.12649,-0.63472,1.5386e-09,182,47,9.4854,-2.5798,5.2996
3.2637e-07,-0.74258,-0.026129,-0.58575,1.3197e-09,183,48,9.0473,4.0092,5.2654
